ST_protraction_elevationScapular_1.csv,1
ST_medRotation_elevationScapular_1.csv,-1
ST_tilt_elevationScapular_1.csv,-1
ST_protraction_elevationScapular_2.csv,1
ST_medRotation_elevationScapular_2.csv,-1
ST_tilt_elevationScapular_2.csv,-1
ST_protraction_elevationScapular_3.csv,1
ST_medRotation_elevationScapular_3.csv,-1
ST_tilt_elevationScapular_3.csv,-1
ST_protraction_elevationScapular_4.csv,1
ST_medRotation_elevationScapular_4.csv,-1
ST_tilt_elevationScapular_4.csv,-1
ST_protraction_elevationScapular_5.csv,1
ST_medRotation_elevationScapular_5.csv,-1
ST_tilt_elevationScapular_5.csv,-1
ST_protraction_elevationScapular_6.csv,1
ST_medRotation_elevationScapular_6.csv,-1
ST_tilt_elevationScapular_6.csv,-1
ST_protraction_elevationScapular_7.csv,1
ST_medRotation_elevationScapular_7.csv,-1
ST_tilt_elevationScapular_7.csv,-1
ST_protraction_elevationScapular_8.csv,1
ST_medRotation_elevationScapular_8.csv,-1
ST_tilt_elevationScapular_8.csv,-1
ST_protraction_elevationScapular_9.csv,1
ST_medRotation_elevationScapular_9.csv,-1
ST_tilt_elevationScapular_9.csv,-1
ST_protraction_elevationScapular_10.csv,1
ST_medRotation_elevationScapular_10.csv,-1
ST_tilt_elevationScapular_10.csv,-1
ST_protraction_elevationScapular_11.csv,1
ST_medRotation_elevationScapular_11.csv,-1
ST_tilt_elevationScapular_11.csv,-1
ST_protraction_elevationScapular_12.csv,1
ST_medRotation_elevationScapular_12.csv,-1
ST_tilt_elevationScapular_12.csv,-1
ST_protraction_elevationScapular_13.csv,1
ST_medRotation_elevationScapular_13.csv,-1
ST_tilt_elevationScapular_13.csv,-1
ST_protraction_elevationScapular_14.csv,1
ST_medRotation_elevationScapular_14.csv,-1
ST_tilt_elevationScapular_14.csv,-1
ST_protraction_elevationScapular_15.csv,1
ST_medRotation_elevationScapular_15.csv,-1
ST_tilt_elevationScapular_15.csv,-1
ST_protraction_elevationScapular_16.csv,1
ST_medRotation_elevationScapular_16.csv,-1
ST_tilt_elevationScapular_16.csv,-1
ST_protraction_elevationScapular_17.csv,1
ST_medRotation_elevationScapular_17.csv,-1
ST_tilt_elevationScapular_17.csv,-1
ST_protraction_elevationScapular_18.csv,1
ST_medRotation_elevationScapular_18.csv,-1
ST_tilt_elevationScapular_18.csv,-1
ST_protraction_elevationScapular_19.csv,1
ST_medRotation_elevationScapular_19.csv,-1
ST_tilt_elevationScapular_19.csv,-1
ST_protraction_elevationScapular_20.csv,1
ST_medRotation_elevationScapular_20.csv,-1
ST_tilt_elevationScapular_20.csv,-1
ST_protraction_elevationScapular_21.csv,1
ST_medRotation_elevationScapular_21.csv,-1
ST_tilt_elevationScapular_21.csv,-1
ST_protraction_elevationScapular_22.csv,1
ST_medRotation_elevationScapular_22.csv,-1
ST_tilt_elevationScapular_22.csv,-1
ST_protraction_elevationScapular_23.csv,1
ST_medRotation_elevationScapular_23.csv,-1
ST_tilt_elevationScapular_23.csv,-1
ST_protraction_elevationScapular_24.csv,1
ST_medRotation_elevationScapular_24.csv,-1
ST_tilt_elevationScapular_24.csv,-1
SC_elevation_elevationScapular_1.csv,1
SC_elevation_elevationScapular_2.csv,1
SC_elevation_elevationScapular_3.csv,1
SC_elevation_elevationScapular_4.csv,1
SC_elevation_elevationScapular_5.csv,1
SC_elevation_elevationScapular_6.csv,1
SC_elevation_elevationScapular_7.csv,1
SC_elevation_elevationScapular_8.csv,1
SC_elevation_elevationScapular_9.csv,1
SC_elevation_elevationScapular_10.csv,1
SC_elevation_elevationScapular_11.csv,1
SC_elevation_elevationScapular_12.csv,1
SC_elevation_elevationScapular_13.csv,1
SC_elevation_elevationScapular_14.csv,1
SC_elevation_elevationScapular_15.csv,1
SC_elevation_elevationScapular_16.csv,1
SC_elevation_elevationScapular_17.csv,1
SC_elevation_elevationScapular_18.csv,1
SC_elevation_elevationScapular_19.csv,1
SC_elevation_elevationScapular_20.csv,1
SC_elevation_elevationScapular_21.csv,1
SC_elevation_elevationScapular_22.csv,1
SC_elevation_elevationScapular_23.csv,1
SC_elevation_elevationScapular_24.csv,1
SC_protraction_elevationScapular_1.csv,1
SC_protraction_elevationScapular_2.csv,1
SC_protraction_elevationScapular_3.csv,1
SC_protraction_elevationScapular_4.csv,1
SC_protraction_elevationScapular_5.csv,1
SC_protraction_elevationScapular_6.csv,1
SC_protraction_elevationScapular_7.csv,1
SC_protraction_elevationScapular_8.csv,1
SC_protraction_elevationScapular_9.csv,1
SC_protraction_elevationScapular_10.csv,1
SC_protraction_elevationScapular_11.csv,1
SC_protraction_elevationScapular_12.csv,1
SC_protraction_elevationScapular_13.csv,1
SC_protraction_elevationScapular_14.csv,1
SC_protraction_elevationScapular_15.csv,1
SC_protraction_elevationScapular_16.csv,1
SC_protraction_elevationScapular_17.csv,1
SC_protraction_elevationScapular_18.csv,1
SC_protraction_elevationScapular_19.csv,1
SC_protraction_elevationScapular_20.csv,1
SC_protraction_elevationScapular_21.csv,1
SC_protraction_elevationScapular_22.csv,1
SC_protraction_elevationScapular_23.csv,1
SC_protraction_elevationScapular_24.csv,1
SC_rotation_elevationScapular_1.csv,1
SC_rotation_elevationScapular_2.csv,1
SC_rotation_elevationScapular_3.csv,1
SC_rotation_elevationScapular_4.csv,1
SC_rotation_elevationScapular_5.csv,1
SC_rotation_elevationScapular_6.csv,1
SC_rotation_elevationScapular_7.csv,1
SC_rotation_elevationScapular_8.csv,1
SC_rotation_elevationScapular_9.csv,1
SC_rotation_elevationScapular_10.csv,1
SC_rotation_elevationScapular_11.csv,1
SC_rotation_elevationScapular_12.csv,1
SC_rotation_elevationScapular_13.csv,1
SC_rotation_elevationScapular_14.csv,1
SC_rotation_elevationScapular_15.csv,1
SC_rotation_elevationScapular_16.csv,1
SC_rotation_elevationScapular_17.csv,1
SC_rotation_elevationScapular_18.csv,1
SC_rotation_elevationScapular_19.csv,1
SC_rotation_elevationScapular_20.csv,1
SC_rotation_elevationScapular_21.csv,1
SC_rotation_elevationScapular_22.csv,1
SC_rotation_elevationScapular_23.csv,1
SC_rotation_elevationScapular_24.csv,1
