ST_medRotation_elevationSagittal_10.csv,-1
ST_medRotation_elevationFrontal_2.csv,-1
ST_medRotation_elevationSagittal_6.csv,-1
ST_medRotation_elevationSagittal_3.csv,-1
ST_medRotation_elevationFrontal_4.csv,-1
ST_medRotation_elevationSagittal_2.csv,-1
ST_medRotation_elevationFrontal_7.csv,-1
ST_medRotation_elevationSagittal_4.csv,-1
ST_medRotation_elevationFrontal_6.csv,-1
ST_medRotation_elevationSagittal_8.csv,-1
ST_medRotation_elevationFrontal_5.csv,-1
ST_medRotation_elevationFrontal_9.csv,-1
ST_medRotation_elevationFrontal_1.csv,-1
ST_medRotation_elevationFrontal_10.csv,-1
ST_medRotation_elevationSagittal_1.csv,-1
ST_medRotation_elevationFrontal_3.csv,-1
ST_medRotation_elevationSagittal_7.csv,-1
ST_medRotation_elevationSagittal_5.csv,-1
ST_medRotation_elevationSagittal_9.csv,-1
ST_medRotation_elevationFrontal_8.csv,-1
